delivery_distance,order_quantity_lbs,average_unit_cost_lbs,packaging,total_delivery_cost,markup_percentage,order_date,customer_id,product_id,warehouse_id,ship_via
13.19,41200.0,0.08,BULK,45.51,0.39,2021-08-05 00:00:00+00:00,C13,P1,W2,S2
68.08,720.0,2.07,-MDRM,3.68,0.11,2021-09-21 00:00:00+00:00,C278,P2,W25,S3
7.97,1440.0,1.22,-MDRM,0.86,0.11,2017-06-13 00:00:00+00:00,C93,P2,W12,S3
7.72,42860.0,0.05,BULK,26.58,1.1,2018-09-24 00:00:00+00:00,C92,P1,W14,S2
45.78,46460.0,0.08,BULK,157.94,0.5,2021-05-18 00:00:00+00:00,C97,P1,W16,S2
148.47,43080.0,0.14,BULK,512.22,0.23,2022-10-18 00:00:00+00:00,C24,P1,W2,S2
14.6,4120.0,0.1,BULK,6.7,3.5,2022-01-21 00:00:00+00:00,C50,P1,W16,S2
50.51,1080.0,1.22,-MDRM,4.09,0.11,2018-07-26 00:00:00+00:00,C17,P2,W10,S3
75.62,1440.0,1.06,-MDRM,8.17,0.11,2019-10-24 00:00:00+00:00,C60,P2,W4,S3
54.63,43100.0,0.81,BULK,184.38,0.06,2022-09-01 00:00:00+00:00,C37,P4,W3,S2
0.0,45340.0,0.06,BULK,0.0,0.38,2017-08-14 00:00:00+00:00,C1,P1,W1,S1
19.16,1440.0,3.08,-MDRM,2.07,0.11,2021-11-18 00:00:00+00:00,C191,P2,W13,S3
40.77,45940.0,0.07,BULK,143.71,0.71,2018-12-31 00:00:00+00:00,C34,P1,W1,S1
47.43,44880.0,0.05,BULK,163.63,0.54,2017-10-02 00:00:00+00:00,C19,P1,W2,S2
120.08,43720.0,0.06,BULK,413.38,0.38,2020-02-25 00:00:00+00:00,C221,P1,W2,S2
5.16,1080.0,1.11,-MDRM,0.42,0.11,2022-05-13 00:00:00+00:00,C65,P2,W12,S3
9.53,28120.0,0.16,BULK,21.44,1.64,2022-12-19 00:00:00+00:00,C192,P1,W12,S2
32.78,1080.0,1.48,-MDRM,2.66,0.11,2020-05-19 00:00:00+00:00,C11,P2,W11,S3
47.43,42100.0,0.05,BULK,163.63,0.51,2016-09-22 00:00:00+00:00,C19,P1,W2,S2
0.0,360.0,1.42,-MDRM,0.0,0.11,2019-06-28 00:00:00+00:00,C558,P2,W3,S3
148.47,43700.0,0.14,BULK,512.22,0.25,2022-06-07 00:00:00+00:00,C24,P1,W2,S2
74.25,360.0,2.78,-MDRM,2.0,0.11,2021-10-07 00:00:00+00:00,C70,P2,W4,S3
16.69,44880.0,0.07,BULK,56.33,0.21,2020-11-30 00:00:00+00:00,C47,P1,W1,S1
17.2,360.0,2.05,-MDRM,0.46,0.11,2018-11-20 00:00:00+00:00,C98,P2,W13,S3
191.27,28800.0,0.83,-MDRM,413.14,0.16,2022-05-02 00:00:00+00:00,C200,P2,W15,S3
9.81,360.0,2.13,-MDRM,0.26,0.11,2021-05-07 00:00:00+00:00,C183,P2,W15,S3
97.38,44340.0,0.06,BULK,328.66,0.52,2020-04-17 00:00:00+00:00,C62,P1,W2,S2
44.08,9380.0,0.07,BULK,59.51,0.84,2019-01-04 00:00:00+00:00,C77,P1,W16,S2
31.89,27440.0,0.06,BULK,110.02,0.67,2018-06-12 00:00:00+00:00,C106,P1,W16,S2
73.91,43420.0,0.07,BULK,249.45,1.15,2019-02-07 00:00:00+00:00,C36,P1,W3,S2
15.42,720.0,0.81,-MDRM,0.83,0.11,2019-01-03 00:00:00+00:00,C226,P2,W3,S3
36.74,360.0,0.8,-MDRM,0.99,0.11,2020-01-20 00:00:00+00:00,C487,P2,W21,S3
54.63,45440.0,0.72,BULK,184.38,0.07,2017-11-08 00:00:00+00:00,C37,P4,W3,S8
17.06,1800.0,1.26,-MDRM,2.3,0.89,2022-06-10 00:00:00+00:00,C128,P2,W21,S3
130.6,2160.0,1.06,-MDRM,21.16,0.1,2018-04-23 00:00:00+00:00,C60,P2,W20,S11
13.19,44360.0,0.06,BULK,45.51,0.74,2020-06-16 00:00:00+00:00,C13,P1,W2,S2
40.77,47420.0,0.13,BULK,143.71,0.17,2022-11-09 00:00:00+00:00,C34,P1,W1,S2
132.38,1080.0,1.36,-MDRM,10.72,0.1,2021-07-22 00:00:00+00:00,C43,P2,W12,S3
12.27,46600.0,0.06,BULK,42.33,0.56,2016-11-28 00:00:00+00:00,C32,P1,W16,S2
86.24,2880.0,0.8,-MDRM,18.63,0.1,2018-01-26 00:00:00+00:00,C56,P2,W17,S3
73.91,23880.0,0.09,BULK,249.45,0.87,2021-12-16 00:00:00+00:00,C36,P1,W3,S2
97.38,43240.0,0.07,BULK,328.66,0.39,2019-08-28 00:00:00+00:00,C62,P1,W2,S2
120.64,44930.0,0.07,BULK,415.3,0.33,2019-06-18 00:00:00+00:00,C94,P1,W4,S2
7.78,5760.0,0.74,-MDRM,3.36,0.11,2022-10-20 00:00:00+00:00,C161,P2,W5,S3
0.0,45260.0,0.07,BULK,0.0,0.3,2020-03-05 00:00:00+00:00,C1,P1,W1,S1
0.0,46760.0,0.08,BULK,0.0,0.59,2021-12-23 00:00:00+00:00,C1,P1,W1,S1
13.19,43600.0,0.14,BULK,45.51,0.39,2022-10-14 00:00:00+00:00,C13,P1,W2,S2
75.62,1440.0,1.01,-MDRM,16.33,1.36,2022-10-16 00:00:00+00:00,C60,P2,W4,S3
44.93,34160.0,0.06,BULK,124.68,0.66,2017-11-28 00:00:00+00:00,C153,P3,W3,S5
86.96,40160.0,0.1,BULK,260.88,0.22,2021-07-13 00:00:00+00:00,C46,P1,W16,S2
113.64,39900.0,0.05,BULK,392.06,0.36,2017-08-16 00:00:00+00:00,C19,P1,W16,S2
24.31,15160.0,0.05,BULK,27.35,3.23,2016-09-06 00:00:00+00:00,C29,P1,W4,S2
24.78,360.0,2.22,-MDRM,0.67,0.11,2019-08-06 00:00:00+00:00,C71,P2,W20,S3
7.12,360.0,0.69,-MDRM,0.19,0.11,2017-07-12 00:00:00+00:00,C355,P2,W19,S3
42.71,1440.0,1.04,-MDRM,4.61,0.08,2018-02-26 00:00:00+00:00,C103,P2,W13,S3
67.45,42200.0,0.13,BULK,232.7,0.36,2022-05-17 00:00:00+00:00,C6,P1,W8,S2
15.51,48060.0,0.08,BULK,58.16,0.59,2019-05-21 00:00:00+00:00,C12,P3,W12,S2
65.2,360.0,1.38,-MDRM,1.76,0.11,2019-07-29 00:00:00+00:00,C144,P2,W3,S3
36.92,720.0,1.53,-MDRM,1.99,0.11,2019-05-14 00:00:00+00:00,C58,P2,W15,S3
36.92,360.0,1.48,-MDRM,1.0,0.11,2020-02-18 00:00:00+00:00,C58,P2,W15,S3
22.73,44000.0,0.04,BULK,75.01,1.73,2017-04-28 00:00:00+00:00,C49,P3,W22,S2
47.43,43640.0,0.06,BULK,163.63,0.63,2018-05-22 00:00:00+00:00,C19,P1,W2,S2
35.12,44840.0,0.07,BULK,121.16,0.61,2020-09-04 00:00:00+00:00,C34,P1,W1,S1
0.0,45100.0,0.07,BULK,0.0,0.27,2019-05-22 00:00:00+00:00,C1,P1,W1,S1
47.28,24490.0,0.12,BULK,88.65,0.94,2022-04-25 00:00:00+00:00,C14,P1,W11,S2
,34940.0,0.04,BULK,,,2020-04-29 00:00:00+00:00,C41,P3,W12,S6
0.0,45060.0,0.06,BULK,0.0,0.38,2017-08-30 00:00:00+00:00,C1,P1,W1,S1
9.2,2520.0,0.67,-MDRM,1.74,0.88,2017-03-03 00:00:00+00:00,C240,P2,W5,S3
32.39,1440.0,1.06,-MDRM,3.5,0.11,2017-09-20 00:00:00+00:00,C18,P2,W13,S3
5.16,1080.0,0.94,-MDRM,0.42,0.11,2020-12-03 00:00:00+00:00,C65,P2,W12,S3
0.0,360.0,1.19,-MDRM,0.0,0.11,2021-09-20 00:00:00+00:00,C253,P2,W6,S3
7.78,4320.0,0.74,-MDRM,2.52,0.11,2017-10-30 00:00:00+00:00,C161,P2,W5,S3
16.69,45720.0,0.06,BULK,55.08,0.21,2017-11-27 00:00:00+00:00,C47,P1,W1,S1
66.83,43160.0,0.12,BULK,225.55,1.36,2022-04-06 00:00:00+00:00,C28,P1,W2,S2
10.66,42240.0,0.07,BULK,36.78,0.07,2018-10-02 00:00:00+00:00,C40,P1,W2,S2
7.78,7200.0,0.77,-MDRM,4.2,0.11,2020-12-01 00:00:00+00:00,C161,P2,W5,S3
178.46,23240.0,0.11,BULK,307.84,3.13,2021-12-29 00:00:00+00:00,C575,P3,W2,S2
66.04,720.0,1.23,-MDRM,3.57,0.11,2021-04-23 00:00:00+00:00,C441,P2,W9,S3
66.83,41400.0,0.15,BULK,225.55,0.78,2022-11-11 00:00:00+00:00,C28,P1,W2,S2
31.89,43740.0,0.07,BULK,110.02,0.59,2018-11-28 00:00:00+00:00,C106,P1,W16,S2
66.09,360.0,0.93,-MDRM,1.78,0.28,2017-05-24 00:00:00+00:00,C576,P2,W26,S3
7.45,45900.0,0.16,BULK,25.65,0.2,2022-07-12 00:00:00+00:00,C142,P1,W16,S2
148.47,43620.0,0.07,BULK,512.22,0.24,2019-01-24 00:00:00+00:00,C24,P1,W2,S2
7.72,45140.0,0.08,BULK,26.58,0.22,2021-09-01 00:00:00+00:00,C92,P1,W14,S8
14.6,4520.0,0.09,BULK,5.44,3.31,2021-06-30 00:00:00+00:00,C163,P1,W16,S2
136.86,43000.0,0.06,BULK,461.9,0.37,2018-03-26 00:00:00+00:00,C88,P1,W3,S2
55.6,720.0,1.22,-MDRM,3.0,0.11,2018-10-12 00:00:00+00:00,C38,P2,W17,S3
20.21,1440.0,1.33,-MDRM,2.18,0.11,2018-12-19 00:00:00+00:00,C27,P2,W15,S3
8.91,44780.0,0.05,BULK,30.07,0.52,2020-06-09 00:00:00+00:00,C21,P1,W14,S3
148.47,43440.0,0.06,BULK,512.22,0.39,2019-11-01 00:00:00+00:00,C24,P1,W2,S2
176.28,31740.0,0.08,BULK,423.07,0.54,2021-09-20 00:00:00+00:00,C14,P1,W3,S2
86.96,45360.0,0.06,BULK,300.01,0.25,2017-12-05 00:00:00+00:00,C46,P1,W16,S2
4.05,1080.0,1.04,-MDRM,0.33,0.11,2021-12-07 00:00:00+00:00,C320,P2,W12,S3
148.47,42400.0,0.08,BULK,512.22,0.78,2021-08-10 00:00:00+00:00,C24,P1,W2,S2
46.37,360.0,1.16,-MDRM,1.25,0.11,2018-03-26 00:00:00+00:00,C126,P2,W3,S3
33.64,360.0,1.51,-MDRM,0.91,0.11,2017-03-16 00:00:00+00:00,C110,P2,W13,S3
44.97,360.0,0.92,-MDRM,1.21,0.11,2019-10-24 00:00:00+00:00,C421,P2,W9,S3
6.19,720.0,0.62,-MDRM,0.33,0.11,2020-01-24 00:00:00+00:00,C5,P2,W5,S3
7.72,43860.0,0.06,BULK,26.58,0.96,2018-12-12 00:00:00+00:00,C92,P1,W14,S2
76.65,360.0,1.17,-MDRM,2.07,0.11,2018-07-05 00:00:00+00:00,C96,P2,W10,S3
148.47,38120.0,0.15,BULK,512.22,0.18,2022-11-30 00:00:00+00:00,C24,P1,W2,S2
60.38,360.0,2.03,-MDRM,1.63,0.11,2019-12-05 00:00:00+00:00,C42,P2,W12,S3
10.06,2880.0,0.83,-MDRM,2.17,0.11,2019-04-18 00:00:00+00:00,C95,P2,W3,S3
97.38,44220.0,0.06,BULK,328.66,0.56,2020-08-11 00:00:00+00:00,C62,P1,W2,S2
9.07,360.0,2.24,-MDRM,0.24,0.11,2019-04-11 00:00:00+00:00,C577,P2,W10,S3
17.2,360.0,1.13,-MDRM,0.46,1.74,2022-04-13 00:00:00+00:00,C346,P2,W13,S3
40.46,360.0,0.88,-MDRM,1.09,0.24,2017-08-16 00:00:00+00:00,C578,P2,W10,S3
44.52,1440.0,1.17,-MDRM,4.81,0.11,2020-07-27 00:00:00+00:00,C383,P2,W23,S3
112.44,46720.0,0.07,BULK,379.48,0.33,2019-09-05 00:00:00+00:00,C20,P1,W3,S8
31.89,14080.0,0.07,BULK,110.02,0.5,2018-05-24 00:00:00+00:00,C106,P1,W16,S2
20.59,720.0,1.14,-MDRM,1.11,0.13,2022-05-05 00:00:00+00:00,C495,P2,W17,S3
81.49,360.0,0.78,-MDRM,2.2,0.39,2019-12-09 00:00:00+00:00,C560,P2,W9,S3
23.19,1440.0,0.79,-MDRM,2.5,0.11,2017-04-21 00:00:00+00:00,C5,P2,W5,S3
47.43,44840.0,0.05,BULK,163.63,0.45,2017-03-20 00:00:00+00:00,C19,P1,W2,S2
41.95,43180.0,0.11,BULK,144.73,0.16,2022-04-20 00:00:00+00:00,C309,P1,W2,S2
54.63,44740.0,0.81,BULK,184.38,0.06,2022-09-30 00:00:00+00:00,C37,P4,W3,S2
0.0,28300.0,0.07,BULK,0.0,0.27,2020-02-26 00:00:00+00:00,C1,P1,W1,S1
202.99,44340.0,0.07,BULK,685.09,0.95,2019-07-03 00:00:00+00:00,C36,P1,W4,S2
18.87,720.0,1.3,-MDRM,1.02,0.11,2020-03-13 00:00:00+00:00,C357,P2,W13,S3
12.27,46040.0,0.06,BULK,42.33,0.72,2018-06-18 00:00:00+00:00,C32,P1,W16,S2
47.28,38000.0,0.06,BULK,134.75,1.19,2021-02-16 00:00:00+00:00,C14,P1,W11,S2
40.77,45360.0,0.07,BULK,143.71,0.61,2020-11-04 00:00:00+00:00,C34,P1,W1,S1
19.16,720.0,1.03,-MDRM,1.03,1.1,2022-09-27 00:00:00+00:00,C191,P2,W13,S3
40.77,45700.0,0.06,BULK,137.6,0.78,2017-11-16 00:00:00+00:00,C34,P1,W1,S1
111.82,4320.0,0.97,-MDRM,36.23,0.1,2022-08-10 00:00:00+00:00,C35,P2,W15,S3
86.96,46880.0,0.06,BULK,300.01,0.26,2019-11-06 00:00:00+00:00,C46,P1,W16,S2
23.66,360.0,1.07,-MDRM,0.64,0.81,2022-04-29 00:00:00+00:00,C156,P2,W20,S3
23.92,360.0,1.79,-MDRM,0.65,0.11,2020-03-12 00:00:00+00:00,C341,P2,W5,S3
64.65,360.0,1.12,-MDRM,1.75,0.73,2022-06-30 00:00:00+00:00,C156,P2,W3,S3
29.61,360.0,1.03,-MDRM,0.8,2.81,2022-08-09 00:00:00+00:00,C363,P2,W13,S3
130.41,360.0,1.01,-MDRM,3.52,0.1,2019-11-04 00:00:00+00:00,C571,P2,W15,S3
,1440.0,1.36,-MDRM,,,2019-08-16 00:00:00+00:00,C261,P2,W12,S3
2.62,4320.0,0.83,-MDRM,0.85,0.11,2021-01-04 00:00:00+00:00,C202,P2,W5,S3
41.95,42260.0,0.06,BULK,144.73,0.12,2018-05-17 00:00:00+00:00,C40,P1,W2,S2
8.12,17680.0,0.06,BULK,11.18,1.9,2018-06-05 00:00:00+00:00,C579,P1,W1,S6
161.43,47920.0,0.08,BULK,584.78,0.89,2018-03-08 00:00:00+00:00,C155,P3,W12,S2
18.14,43360.0,0.05,BULK,62.58,0.77,2016-10-18 00:00:00+00:00,C175,P1,W2,S2
22.95,8740.0,0.05,BULK,16.63,3.99,2017-05-03 00:00:00+00:00,C146,P3,W2,S2
66.83,43446.0,0.15,BULK,225.55,0.86,2022-08-18 00:00:00+00:00,C28,P1,W2,S2
59.6,360.0,2.84,-MDRM,1.61,0.11,2018-03-06 00:00:00+00:00,C366,P2,W4,S3
0.0,28300.0,0.07,BULK,0.0,0.3,2020-03-02 00:00:00+00:00,C1,P1,W1,S1
13.19,43100.0,0.15,BULK,45.51,0.34,2022-12-19 00:00:00+00:00,C13,P1,W2,S2
54.63,45080.0,0.88,BULK,184.38,0.06,2021-09-28 00:00:00+00:00,C37,P4,W3,S2
35.12,45420.0,0.14,BULK,121.16,0.11,2022-11-28 00:00:00+00:00,C34,P1,W1,S2
139.21,14460.0,0.05,BULK,159.74,1.67,2017-03-28 00:00:00+00:00,C246,P1,W2,S2
31.89,44560.0,0.06,BULK,110.02,0.62,2018-07-11 00:00:00+00:00,C106,P1,W16,S2
54.63,34960.0,0.73,BULK,184.38,0.06,2020-09-01 00:00:00+00:00,C37,P4,W3,S2
6.19,720.0,1.14,-MDRM,0.33,0.34,2022-01-28 00:00:00+00:00,C5,P2,W5,S3
52.5,360.0,1.1,-MDRM,1.42,0.11,2017-07-24 00:00:00+00:00,C179,P2,W17,S3
9.2,2160.0,1.2,-MDRM,1.49,0.11,2017-07-31 00:00:00+00:00,C240,P2,W5,S3
202.99,44090.0,0.04,BULK,685.09,2.22,2017-08-28 00:00:00+00:00,C36,P1,W4,S2
47.43,44080.0,0.05,BULK,163.63,0.47,2016-09-12 00:00:00+00:00,C19,P1,W2,S2
5.16,360.0,1.12,-MDRM,0.14,0.11,2021-09-14 00:00:00+00:00,C65,P2,W12,S3
18.14,720.0,1.22,-MDRM,0.98,0.33,2022-08-15 00:00:00+00:00,C235,P2,W12,S3
40.77,44880.0,0.06,BULK,137.6,0.59,2016-10-20 00:00:00+00:00,C34,P1,W1,S1
10.06,2880.0,0.83,-MDRM,2.17,0.11,2019-04-11 00:00:00+00:00,C95,P2,W3,S3
11.28,1440.0,2.43,-MDRM,1.22,0.11,2020-04-17 00:00:00+00:00,C340,P2,W3,S3
50.95,45400.0,0.05,BULK,175.4,0.81,2017-11-16 00:00:00+00:00,C92,P1,W2,S2
97.38,43280.0,0.08,BULK,328.66,1.78,2021-08-12 00:00:00+00:00,C62,P1,W2,S2
7.16,360.0,1.91,-MDRM,0.19,0.11,2021-06-24 00:00:00+00:00,C111,P2,W15,S3
41.95,43120.0,0.06,BULK,144.73,0.12,2018-05-11 00:00:00+00:00,C40,P1,W2,S2
0.0,28800.0,0.79,-MDRM,0.0,0.84,2020-04-30 00:00:00+00:00,C337,P2,W28,S11
54.63,44440.0,0.96,BULK,184.38,0.06,2022-05-11 00:00:00+00:00,C37,P4,W3,S2
24.78,360.0,2.1,-MDRM,0.67,0.11,2019-04-30 00:00:00+00:00,C71,P2,W20,S3
16.69,44440.0,0.06,BULK,55.08,0.24,2017-01-27 00:00:00+00:00,C47,P1,W1,S1
47.43,41940.0,0.06,BULK,163.63,0.72,2019-09-27 00:00:00+00:00,C19,P1,W2,S2
14.6,1940.0,0.16,BULK,6.7,2.62,2022-07-01 00:00:00+00:00,C50,P1,W16,S2
41.95,42860.0,0.07,BULK,144.73,0.03,2018-08-20 00:00:00+00:00,C40,P1,W2,S2
56.54,45400.0,0.76,BULK,190.82,0.05,2022-12-28 00:00:00+00:00,C37,P4,W3,S2
,1080.0,0.63,-MDRM,,,2017-01-24 00:00:00+00:00,C414,P2,W20,S3
7.7,720.0,0.72,-MDRM,0.42,0.11,2017-12-22 00:00:00+00:00,C95,P2,W3,S3
137.08,360.0,1.5,-MDRM,3.7,0.1,2018-05-17 00:00:00+00:00,C342,P2,W2,S3
54.63,44060.0,0.66,BULK,184.38,0.2,2019-07-11 00:00:00+00:00,C37,P4,W3,S8
12.27,46120.0,0.06,BULK,42.33,0.56,2016-12-20 00:00:00+00:00,C32,P1,W16,S2
43.65,6460.0,0.07,BULK,22.92,3.6,2018-11-08 00:00:00+00:00,C75,P1,W2,S2
6.19,720.0,0.78,-MDRM,0.33,0.11,2017-11-09 00:00:00+00:00,C5,P2,W5,S3
32.78,2160.0,0.62,-MDRM,5.31,0.11,2020-01-02 00:00:00+00:00,C11,P2,W11,S3
13.19,43080.0,0.06,BULK,45.51,0.22,2018-05-18 00:00:00+00:00,C13,P1,W2,S2
31.89,47800.0,0.06,BULK,110.02,0.68,2018-05-14 00:00:00+00:00,C106,P1,W16,S2
0.0,44860.0,0.07,BULK,0.0,0.19,2018-09-17 00:00:00+00:00,C1,P1,W1,S1
31.89,49000.0,0.07,BULK,110.02,0.65,2019-10-02 00:00:00+00:00,C106,P1,W16,S2
202.99,44010.0,0.07,BULK,685.09,0.97,2019-05-15 00:00:00+00:00,C36,P1,W4,S2
114.16,43940.0,0.07,BULK,393.85,0.24,2018-08-08 00:00:00+00:00,C6,P1,W2,S2
156.61,44660.0,0.08,BULK,516.81,0.74,2021-08-11 00:00:00+00:00,C152,P3,W3,S2
13.79,1080.0,0.75,-MDRM,1.12,0.11,2017-07-11 00:00:00+00:00,C54,P2,W3,S3
60.38,360.0,2.03,-MDRM,1.63,0.11,2019-05-14 00:00:00+00:00,C42,P2,W12,S3
19.16,360.0,1.04,-MDRM,0.52,0.11,2017-06-12 00:00:00+00:00,C191,P2,W13,S3
195.49,45040.0,0.06,BULK,659.78,1.08,2018-04-02 00:00:00+00:00,C4,P1,W4,S2
92.34,360.0,1.2,-MDRM,2.49,1.07,2022-01-11 00:00:00+00:00,C126,P2,W13,S4
94.12,360.0,0.67,-MDRM,2.54,1.81,2016-12-14 00:00:00+00:00,C257,P2,W4,S3
16.69,44200.0,0.06,BULK,55.08,0.25,2017-08-04 00:00:00+00:00,C47,P1,W1,S1
116.85,38340.0,0.07,BULK,394.37,0.98,2021-07-14 00:00:00+00:00,C86,P1,W14,S2
14.6,6400.0,0.07,BULK,6.7,3.99,2019-07-02 00:00:00+00:00,C50,P1,W16,S2
50.95,44280.0,0.06,BULK,175.4,0.77,2017-08-21 00:00:00+00:00,C92,P1,W2,S2
47.43,44520.0,0.05,BULK,163.63,0.46,2017-01-30 00:00:00+00:00,C19,P1,W2,S2
40.77,44820.0,0.07,BULK,143.71,0.61,2020-08-13 00:00:00+00:00,C34,P1,W1,S2
92.34,360.0,1.96,-MDRM,2.49,0.24,2021-02-26 00:00:00+00:00,C126,P2,W13,S4
55.34,360.0,1.16,-MDRM,1.49,0.11,2019-08-02 00:00:00+00:00,C519,P2,W5,S3
14.6,4896.0,0.18,BULK,5.44,2.11,2022-05-10 00:00:00+00:00,C163,P1,W16,S2
21.44,1080.0,0.86,-MDRM,1.74,0.11,2022-09-13 00:00:00+00:00,C580,P2,W4,S3
13.82,1440.0,0.92,-MDRM,1.49,0.11,2019-05-17 00:00:00+00:00,C207,P2,W13,S3
38.22,44963.0,0.15,BULK,128.99,0.21,2022-12-02 00:00:00+00:00,C94,P1,W9,S2
26.01,2160.0,1.33,-MDRM,4.21,0.11,2020-03-26 00:00:00+00:00,C66,P2,W15,S3
26.9,360.0,0.95,-MDRM,0.73,0.76,2022-11-14 00:00:00+00:00,C444,P2,W3,S3
25.19,720.0,1.44,-MDRM,1.36,0.11,2017-12-08 00:00:00+00:00,C81,P2,W15,S3
99.48,44860.0,0.07,BULK,342.46,0.54,2021-03-01 00:00:00+00:00,C295,P1,W2,S2
86.24,2880.0,0.71,-MDRM,18.63,0.1,2019-09-13 00:00:00+00:00,C56,P2,W17,S3
83.82,720.0,1.09,-MDRM,4.53,0.1,2019-06-05 00:00:00+00:00,C233,P2,W7,S3
13.19,45640.0,0.07,BULK,45.51,0.41,2018-12-19 00:00:00+00:00,C13,P1,W2,S2
60.38,360.0,1.46,-MDRM,1.63,0.11,2017-02-21 00:00:00+00:00,C42,P2,W12,S3
47.28,35880.0,0.05,BULK,127.23,1.47,2019-08-22 00:00:00+00:00,C14,P1,W11,S2
132.38,1080.0,1.12,-MDRM,10.72,0.1,2020-10-01 00:00:00+00:00,C43,P2,W12,S3
66.83,41260.0,0.16,BULK,225.55,0.78,2022-07-06 00:00:00+00:00,C28,P1,W2,S2
62.47,43240.0,0.05,BULK,210.84,0.82,2020-07-31 00:00:00+00:00,C79,P1,W3,S2
18.14,44300.0,0.05,BULK,62.58,0.72,2017-06-07 00:00:00+00:00,C175,P1,W2,S2
113.23,360.0,0.93,-MDRM,3.06,0.39,2017-07-26 00:00:00+00:00,C581,P2,W14,S3
18.93,360.0,1.13,-MDRM,0.51,0.11,2017-08-30 00:00:00+00:00,C314,P2,W20,S3
40.77,46200.0,0.07,BULK,143.71,0.61,2020-11-23 00:00:00+00:00,C34,P1,W1,S1
6.16,360.0,1.19,-MDRM,0.17,0.11,2018-07-24 00:00:00+00:00,C215,P2,W7,S3
0.0,29240.0,0.08,BULK,0.0,0.61,2021-11-11 00:00:00+00:00,C1,P1,W1,S1
65.2,360.0,1.69,-MDRM,1.76,0.11,2020-12-09 00:00:00+00:00,C144,P2,W3,S3
177.63,45020.0,0.06,BULK,599.5,0.66,2016-11-11 00:00:00+00:00,C193,P1,W1,S1
89.46,360.0,1.3,-MDRM,2.42,0.11,2020-01-08 00:00:00+00:00,C15,P2,W7,S3
0.0,45380.0,0.09,BULK,0.0,0.38,2022-03-25 00:00:00+00:00,C1,P1,W1,S1
65.2,1080.0,1.02,-MDRM,5.28,0.11,2017-11-08 00:00:00+00:00,C144,P2,W3,S3
13.19,44920.0,0.06,BULK,45.51,0.25,2018-03-15 00:00:00+00:00,C13,P1,W2,S2
0.0,46180.0,0.13,BULK,0.0,0.18,2022-09-28 00:00:00+00:00,C1,P1,W1,S1
43.46,1080.0,0.9,-MDRM,3.52,0.11,2019-06-03 00:00:00+00:00,C445,P2,W15,S3
13.19,16780.0,0.06,BULK,18.16,1.3,2020-08-26 00:00:00+00:00,C13,P1,W2,S2
111.82,2880.0,0.93,-MDRM,24.15,0.1,2017-03-22 00:00:00+00:00,C35,P2,W15,S3
16.69,45200.0,0.13,BULK,56.33,0.42,2022-10-11 00:00:00+00:00,C47,P1,W1,S2
7.32,45380.0,0.06,BULK,25.25,0.54,2017-10-13 00:00:00+00:00,C217,P1,W1,S1
47.43,43080.0,0.06,BULK,163.63,0.66,2018-05-01 00:00:00+00:00,C19,P1,W2,S2
130.41,360.0,0.96,-MDRM,3.52,0.46,2018-02-28 00:00:00+00:00,C571,P2,W15,S3
111.82,1440.0,1.17,-MDRM,12.08,0.1,2020-04-23 00:00:00+00:00,C35,P2,W15,S3
18.14,360.0,1.37,-MDRM,0.49,0.11,2017-12-19 00:00:00+00:00,C114,P2,W12,S3
9.53,30000.0,0.09,BULK,21.44,2.05,2021-08-16 00:00:00+00:00,C192,P1,W12,S2
24.78,360.0,1.55,-MDRM,0.67,0.11,2020-12-17 00:00:00+00:00,C71,P2,W20,S3
7.8,1080.0,1.01,-MDRM,0.63,0.11,2018-11-15 00:00:00+00:00,C220,P2,W20,S3
53.51,2880.0,1.22,-MDRM,11.56,1.18,2022-04-20 00:00:00+00:00,C347,P2,W10,S3
73.91,42580.0,0.06,BULK,249.45,1.46,2018-11-15 00:00:00+00:00,C36,P1,W3,S2
12.27,48020.0,0.06,BULK,44.17,0.73,2018-04-27 00:00:00+00:00,C32,P1,W16,S2
24.31,14130.0,0.04,BULK,27.35,3.99,2017-06-01 00:00:00+00:00,C29,P1,W4,S3
46.12,360.0,2.44,-MDRM,1.25,0.11,2020-01-13 00:00:00+00:00,C99,P2,W3,S3
36.92,360.0,1.53,-MDRM,1.0,0.11,2019-06-04 00:00:00+00:00,C58,P2,W15,S3
0.0,45080.0,0.06,BULK,0.0,0.29,2017-03-20 00:00:00+00:00,C1,P1,W1,S1
18.55,1080.0,1.44,-MDRM,1.5,0.11,2021-09-01 00:00:00+00:00,C316,P2,W12,S3
10.19,1440.0,0.86,-MDRM,1.1,0.11,2019-12-12 00:00:00+00:00,C154,P2,W13,S3
19.96,720.0,0.75,-MDRM,1.08,0.11,2019-05-14 00:00:00+00:00,C582,P2,W4,S3
36.92,360.0,2.01,-MDRM,1.0,0.11,2021-02-23 00:00:00+00:00,C58,P2,W15,S3
10.19,2880.0,0.75,-MDRM,2.2,0.11,2017-08-02 00:00:00+00:00,C154,P2,W13,S3
0.0,360.0,1.84,-MDRM,0.0,0.11,2018-08-23 00:00:00+00:00,C331,P2,W7,S3
5.2,15300.0,0.06,BULK,5.97,0.82,2020-07-15 00:00:00+00:00,C142,P1,W16,S2
6.19,43460.0,0.06,BULK,20.89,0.63,2019-08-09 00:00:00+00:00,C44,P1,W14,S2
10.06,45840.0,0.06,BULK,34.71,0.25,2018-03-15 00:00:00+00:00,C197,P1,W16,S2
